mse_penalty,tol,breakpoint_reg,t_squared_objective,z_squared_objective,lower_bound,upper_bound
4.0,1e-09,1e-12,True,True,0.0488606718227794,
4.0,1e-09,1e-12,True,False,0.048859989018403,
4.0,1e-09,1e-12,False,True,0.0488606767311402,1.0468383395366068
4.0,1e-09,1e-12,False,False,0.0454223665352048,1.9523263232159955
4.0,1e-09,1e-08,True,True,0.0488606746136145,
4.0,1e-09,1e-08,True,False,0.0488599853229213,
4.0,1e-09,1e-08,False,True,0.0488606790774874,
4.0,1e-09,1e-08,False,False,0.0454223683479227,
4.333333333333333,1e-06,0.0,True,True,0.0488564377699955,2.0302343345683225
4.333333333333333,1e-06,0.0,True,False,0.0488678235227402,1.0468371324634835
4.333333333333333,1e-06,0.0,False,True,0.048857808005987,
4.333333333333333,1e-06,0.0,False,False,0.0460968375534957,1.93510176215187
4.333333333333333,1e-06,1e-12,True,True,0.0488564391800177,2.0302433065996697
4.333333333333333,1e-06,1e-12,True,False,0.0488678235109572,
4.333333333333333,1e-06,1e-12,False,True,0.0488578085190869,1.0468394463704045
4.333333333333333,1e-06,1e-12,False,False,0.0460968375565777,1.935101762156289
4.333333333333333,1e-06,1e-08,True,True,0.0488564405552655,2.0302640374754937
4.333333333333333,1e-06,1e-08,True,False,0.0488678264986148,
4.333333333333333,1e-06,1e-08,False,True,0.0488578108600203,1.0468394458772945
4.333333333333333,1e-06,1e-08,False,False,0.046096839432135,1.9351017635432533
4.333333333333333,1e-09,0.0,True,True,0.048860675429597,
4.333333333333333,1e-09,0.0,True,False,0.0488600878288298,
4.333333333333333,1e-09,0.0,False,True,0.0488606794654656,
4.333333333333333,1e-09,0.0,False,False,0.0460945803506388,
4.333333333333333,1e-09,1e-12,True,True,0.0488606763308446,
4.333333333333333,1e-09,1e-12,True,False,0.0488600924748135,
4.333333333333333,1e-09,1e-12,False,True,0.0488606789600913,
4.333333333333333,1e-09,1e-12,False,False,0.0460945803394558,1.93502492889581
4.333333333333333,1e-09,1e-08,True,True,0.0488606770582993,
4.333333333333333,1e-09,1e-08,True,False,0.0488601085972405,
4.333333333333333,1e-09,1e-08,False,True,0.0488606808008378,
4.333333333333333,1e-09,1e-08,False,False,0.0460945822270275,
4.666666666666666,1e-06,0.0,True,True,0.0488588384199938,
4.666666666666666,1e-06,0.0,True,False,0.0488673421163063,
4.666666666666666,1e-06,0.0,False,True,0.04886075034564,1.04684067858213
4.666666666666666,1e-06,0.0,False,False,0.0465954904746004,
4.666666666666666,1e-06,1e-12,True,True,0.0488588400853461,
4.666666666666666,1e-06,1e-12,True,False,0.0488673428440359,
4.666666666666666,1e-06,1e-12,False,True,0.048860751525798,
4.666666666666666,1e-06,1e-12,False,False,0.0465954904703012,
4.666666666666666,1e-06,1e-08,True,True,0.0488588428150161,
4.666666666666666,1e-06,1e-08,True,False,0.0488676541742355,1.0468383787415902
4.666666666666666,1e-06,1e-08,False,True,0.0488607684154694,1.0468407294794904
4.666666666666666,1e-06,1e-08,False,False,0.0465954928277454,
4.666666666666666,1e-09,0.0,True,True,0.0488606758570168,1.046838339561798
4.666666666666666,1e-09,0.0,True,False,0.0488601652986642,
4.666666666666666,1e-09,0.0,False,True,0.0488606756017152,
4.666666666666666,1e-09,0.0,False,False,0.0465949158574031,
4.666666666666666,1e-09,1e-12,True,True,0.0488606792725747,
4.666666666666666,1e-09,1e-12,True,False,0.0488601486318894,
4.666666666666666,1e-09,1e-12,False,True,0.0488606761359297,
4.666666666666666,1e-09,1e-12,False,False,0.0465949158596616,
4.666666666666666,1e-09,1e-08,True,True,0.0488606784308672,
4.666666666666666,1e-09,1e-08,True,False,0.0488601647409541,
4.666666666666666,1e-09,1e-08,False,True,0.0488606785482112,
4.666666666666666,1e-09,1e-08,False,False,0.0465949182148587,
5.0,1e-06,0.0,True,True,0.0488600110488797,
5.0,1e-06,0.0,True,False,0.0488714519010804,
5.0,1e-06,0.0,False,True,0.0488633072690796,
5.0,1e-06,0.0,False,False,0.0469724319656969,
5.0,1e-06,1e-12,True,True,0.048860012423384,
5.0,1e-06,1e-12,True,False,0.0488714518299315,
5.0,1e-06,1e-12,False,True,0.0488633070654865,
5.0,1e-06,1e-12,False,False,0.0469724319591043,
5.0,1e-06,1e-08,True,True,0.0488600146527494,
5.0,1e-06,1e-08,True,False,0.0488714575158664,
5.0,1e-06,1e-08,False,True,0.0488633099805729,
5.0,1e-06,1e-08,False,False,0.0469724342359367,
5.0,1e-09,0.0,True,True,0.0488606739780862,
5.0,1e-09,0.0,True,False,0.048860218016759,
5.0,1e-09,0.0,False,True,0.0488606679124408,1.0468383395608212
5.0,1e-09,0.0,False,False,0.0469712222629854,1.886464481961172
5.0,1e-09,1e-12,True,True,0.0488606758606378,
5.0,1e-09,1e-12,True,False,0.0488602179107374,
5.0,1e-09,1e-12,False,True,0.0488606682323831,
5.0,1e-09,1e-12,False,False,0.0469712222747343,
5.0,1e-09,1e-08,True,True,0.048860678410123,
5.0,1e-09,1e-08,True,False,0.0488602204657384,1.0468383393624994
5.0,1e-09,1e-08,False,True,0.0488606721660742,1.0468383395825187
5.0,1e-09,1e-08,False,False,0.0469712245026931,1.8864644912389
5.333333333333333,1e-06,0.0,True,True,0.048860826630604,1.0468396756162746
5.333333333333333,1e-06,0.0,True,False,0.0488647622089714,
5.333333333333333,1e-06,0.0,False,True,0.0488604417992601,
5.333333333333333,1e-06,0.0,False,False,0.0472584304543891,1.876610467747874
5.333333333333333,1e-06,1e-12,True,True,0.0488608282927054,1.046839678736485
5.333333333333333,1e-06,1e-12,True,False,0.0488647622186676,
5.333333333333333,1e-06,1e-12,False,True,0.0488604425227463,
5.333333333333333,1e-06,1e-12,False,False,0.0472584304460807,
5.333333333333333,1e-06,1e-08,True,True,0.0488608238649784,1.0468396892305254
5.333333333333333,1e-06,1e-08,True,False,0.0488647671943564,
5.333333333333333,1e-06,1e-08,False,True,0.0488604427845874,
5.333333333333333,1e-06,1e-08,False,False,0.0472584326042871,
5.333333333333333,1e-09,0.0,True,True,0.0488606732046003,
5.333333333333333,1e-09,0.0,True,False,0.0488602644166198,
5.333333333333333,1e-09,0.0,False,True,0.0488606747535453,1.0468383396580945
5.333333333333333,1e-09,0.0,False,False,0.0472583044263684,1.876602708777542
5.333333333333333,1e-09,1e-12,True,True,0.0488606744672761,
5.333333333333333,1e-09,1e-12,True,False,0.0488602713742571,
5.333333333333333,1e-09,1e-12,False,True,0.0488606759981723,
5.333333333333333,1e-09,1e-12,False,False,0.047258304536214,
5.333333333333333,1e-09,1e-08,True,True,0.0488606761201294,
5.333333333333333,1e-09,1e-08,True,False,0.0488602740168884,
5.333333333333333,1e-09,1e-08,False,True,0.0488606772067579,
5.333333333333333,1e-09,1e-08,False,False,0.0472583067373829,
5.666666666666666,1e-06,0.0,True,True,0.0488600871050475,
5.666666666666666,1e-06,0.0,True,False,0.048852010036906,
5.666666666666666,1e-06,0.0,False,True,0.0488590836873229,
5.666666666666666,1e-06,0.0,False,False,0.0474834028816538,
5.666666666666666,1e-06,1e-12,True,True,0.0488600866944985,
5.666666666666666,1e-06,1e-12,True,False,0.0488520100572251,
5.666666666666666,1e-06,1e-12,False,True,0.0488590830335355,
5.666666666666666,1e-06,1e-12,False,False,0.0474834028919718,
5.666666666666666,1e-06,1e-08,True,True,0.0488600867111557,
5.666666666666666,1e-06,1e-08,True,False,0.048852012522731,
